Ano Fato;Município;Desc Longa Subclasse Nat Principal;Tentado/Consumado Nat Principal;Bairro;Logradouro Ocorrência - Tipo;Logradouro Ocorrência;Qtde Ocorrências;MesOcorrencia;DiaOcorrencia;TurnoOcorrencia
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SANTA CRUZ;RUA;PIO XI;1;3;2;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SANTA CRUZ;RUA;PROFESSOR PEDRO ALVARENGA;1;2;6;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SANTA CRUZ;RUA;SALITRE;1;9;7;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SANTA CRUZ;RUA;SALVADOR GURGEL;1;3;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SANTA CRUZ;RUA;SAMBEATIBA;1;8;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SANTA CRUZ;RUA;SAO LEOPOLDO;1;5;1;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SANTA CRUZ;RUA;TENENTE HELIM;1;4;4;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;AVENIDA;CRISTIANO MACHADO;7;3;7;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;AVENIDA;ESPLANADA;1;8;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;AVENIDA;REDE;1;3;7;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;AVENIDA;RISOLETA NEVES;5;9;4;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;ESTACAO;CRISTIANO MACHADO;1;2;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;PRACA;SAO GABRIEL;1;8;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RODOVIA;ANEL RODOVIARIO;4;3;1;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;AMARAJI;3;4;7;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;ANA PEREIRA MENEZES;2;7;7;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;ANAPURUS;1;6;3;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;CASTANHAL;1;4;4;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;CASTELO DO PIAUI;1;1;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;CIRCULAR;4;1;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;CODAJAS;2;8;7;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;CORONEL EUGENIO THIBAU;1;3;3;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;CURIMATAN;2;8;3;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;FERREIROS;2;6;1;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;GENERAL ASTOLFO FERREIRA MENDES;5;1;7;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;ILHA DE MALTA;8;8;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;JACUI;4;2;5;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;JOSE TOLEDO DE OLIVEIRA;2;6;7;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;LAJEDO;2;2;7;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;MARIA TOLEDO PAIVA;2;9;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;MARICA;6;5;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;MOMBACA;4;2;7;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;NOSSA SENHORA AUXILIADORA;1;8;2;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;OPERARIO SILVA;1;4;3;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;PARINTINS;3;9;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;PEDRA LAVRADA;1;9;3;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;PENALVA;1;7;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;POCO BRANCO;1;5;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;POTENGI;1;6;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;SANTA MARIA;3;3;3;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;SANTO ONOFRE;1;8;6;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;SANTOS ANJOS;3;3;1;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;SAO DIMAS;1;6;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;SAO GREGORIO;1;1;2;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;SAO JOAO DA SERRA;4;7;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;VERDEJANTE;1;1;1;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;VICENCIA;1;5;7;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO GABRIEL;RUA;WALTER IANNI;9;7;6;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;AVENIDA;DOM PEDRO PRIMEIRO;5;9;7;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;AVENIDA;DOUTOR ALVARO CAMARGOS;18;9;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;AVENIDA;JOAO SAMAHA;9;6;4;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;PRACA;PCA ENFERMEIRA GERALDA MARRA;1;8;3;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;ADILSON PAULO DE SOUZA;3;7;6;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;AFONSO CELSO;1;5;3;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;ALFREDO ALVES PINTO;1;6;1;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;ANTONIO ORLINDO DE CASTRO;1;3;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;AUGUSTO ROCHA;1;2;2;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;BOA VISTA;1;7;6;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;DOMINGOS GARCIA;1;7;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;DOUTOR AMERICO GASPARINI;1;7;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;DOZE DE OUTUBRO;1;7;6;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;ELCE RIBEIRO;2;1;3;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;EMANUEL MARZANO MATIAS;1;4;7;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;ERICO VERISSIMO;2;4;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;EUGENIO VOLPINI;1;5;4;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;HELIO PELLEGRINO;1;2;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;IVARTT MARIA MOTA;1;3;6;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;JOAO GUALBERTO DE ABREU;2;9;7;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;JOAO LUIZ PEREIRA;1;1;6;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;JORNALISTA GERALDO ALVIM;1;3;2;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;JOSE CAMPOMIZZI FILHO;1;9;4;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;JOSE DA COSTA;2;4;1;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;JOSE VIEIRA BRANDAO;1;4;7;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;LUZIA CIRILA RODRIGUES;1;7;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;MARIANA AMELIA DE AZEVEDO;1;6;6;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;MARIO MARQUES;1;1;3;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;MIGUEL AUGUSTO DA SILVA;1;8;7;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;MONTE ALVERNE;1;2;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;PADRE PEDRO PINTO;2;7;7;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;SANTA MARIA BERTILLA;1;8;5;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO JOAO BATISTA;RUA;SANTO ANTONIO;2;1;1;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;AVENIDA;JOSE CANDIDO DA SILVEIRA;1;4;7;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;CALVARIO;1;5;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;FRANCISCO LEOCADIO;1;4;3;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;JAQUES ROBERTO;1;4;4;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;JOSE MOREIRA BARBOSA;2;8;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;LAGO;2;4;5;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;PARTIDOS;2;8;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;ROSARIO;1;7;4;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;SANTA ALIANCA;6;2;6;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;SANTA AMELIA;1;9;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;SANTA APOLONIA;1;1;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;SANTA MONICA;2;3;3;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO MARCOS;RUA;SANTO ESTEVAO;1;3;5;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;AVENIDA;CACHOEIRINHA;1;3;2;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;AVENIDA;CRISTIANO MACHADO;8;4;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;RUA;AIURUOCA;1;2;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;RUA;ALTO GUANDU;1;6;5;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;RUA;AMAROS;1;5;3;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;RUA;ANGATURAMA;4;7;4;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;RUA;ANGOLA;2;9;1;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;RUA;JOAQUIM GOUVEA;3;8;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;RUA;MANOEL ALEXANDRINO;3;8;2;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SAO PAULO;RUA;QUELUZITA;8;6;7;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SILVEIRA;AVENIDA;CRISTIANO MACHADO;7;6;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SILVEIRA;RUA;CARLOS TURNER;2;6;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SILVEIRA;RUA;EVERARDO VIEIRA;1;9;3;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SILVEIRA;RUA;ILACIR PEREIRA LIMA;4;9;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SILVEIRA;RUA;JATAI;2;6;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SILVEIRA;RUA;JOSE GERALDO BESSA;1;1;2;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SILVEIRA;RUA;LUIZ BALENA;1;1;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;SILVEIRA;RUA;SAO CLARET;2;4;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;AVENIDA;ALBERTO CINTRA;2;3;6;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;AVENIDA;CRISTIANO MACHADO;35;5;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;ALVARES DA SILVA;3;9;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;ANDESITA;1;8;2;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;ARTUR DE SA;9;9;4;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;BOLIVAR;1;6;1;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;CAMILO PRATES;1;9;4;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;DOMINGOS FERNANDES;1;1;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;ENGENHEIRO BERNARDO SAYAO;2;6;7;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;FLOR DE JEQUITIBA;1;1;5;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;JOAO ARANTES;1;7;3;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;JOHNSON;1;7;6;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;LINCOLN;2;5;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;LORCA;1;6;2;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;MAURA;2;4;4;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;NELSON;3;1;4;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;OLIVER;2;4;1;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;OTAVIO OTONI;2;2;6;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;PINTO NORONHA;2;2;6;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;PITT;3;8;1;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;SEBASTIANA MARIA DOS SANTOS;1;5;2;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;SILVA FORTES;1;3;4;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;TEODOMIRO PEREIRA;1;8;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;UNIAO;RUA;WALLACE;1;1;6;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VILA DA PAZ;AVENIDA;CACHOEIRINHA;1;6;7;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VILA DA PAZ;RUA;CONEGO SANTANA;1;3;3;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VILA MARIA;RUA;AMOR DE NOSSA VIDA;1;5;7;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VILA MARIA;RUA;JULIO CESAR DE OLIVEIRA;2;2;1;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VILA MARIA;RUA;PARADA DAS FLORES;1;1;5;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VILA SAO PAULO;AVENIDA;CRISTIANO MACHADO;1;4;3;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VILA SAO PAULO;RUA;ANGOLA;2;8;2;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VILA SAO PAULO;RUA;ARAUA;1;8;2;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VILA SAO PAULO;RUA;CARNEIRO DE ABREU;1;2;6;1
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VISTA DO SOL;RODOVIA;ANEL RODOVIARIO;4;1;4;2
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VISTA DO SOL;RUA;CLAUDIO MARCELO;1;5;3;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VISTA DO SOL;RUA;ONZE;2;5;6;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VISTA DO SOL;RUA;SETE;1;2;3;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VISTA DO SOL;RUA;VINTE E QUATRO;1;2;3;3
2019;BELO HORIZONTE;ROUBO;CONSUMADO;VISTA DO SOL;RUA;VINTE E SEIS;1;1;1;1
2019;BELO HORIZONTE;ROUBO;TENTADO;BELA VITORIA;RUA;PROFESSOR WLADIMIR GOMES;1;1;1;3
2019;BELO HORIZONTE;ROUBO;TENTADO;BELMONTE;RUA;DOM CABRAL;1;8;3;3
2019;BELO HORIZONTE;ROUBO;TENTADO;CACHOEIRINHA;AVENIDA;BERNARDO DE VASCONCELOS;2;2;6;2
2019;BELO HORIZONTE;ROUBO;TENTADO;CACHOEIRINHA;AVENIDA;PRESIDENTE ANTONIO CARLOS;4;9;6;1
2019;BELO HORIZONTE;ROUBO;TENTADO;CACHOEIRINHA;RUA;CONDE SANTA MARINHA;1;2;6;1
2019;BELO HORIZONTE;ROUBO;TENTADO;CACHOEIRINHA;RUA;GENOVA;1;8;7;2
2019;BELO HORIZONTE;ROUBO;TENTADO;CACHOEIRINHA;RUA;JEQUIA;1;3;7;3
2019;BELO HORIZONTE;ROUBO;TENTADO;CACHOEIRINHA;RUA;PEREIRA PINTO;1;5;5;1
2019;BELO HORIZONTE;ROUBO;TENTADO;CACHOEIRINHA;RUA;SIMAO TANN;1;7;2;3
2019;BELO HORIZONTE;ROUBO;TENTADO;CACHOEIRINHA;RUA;TERESOPOLIS;1;5;4;2
2019;BELO HORIZONTE;ROUBO;TENTADO;CIDADE NOVA;RUA;CARDEAL STEPINAC;1;4;7;1
2019;BELO HORIZONTE;ROUBO;TENTADO;CIDADE NOVA;RUA;CARVALHAIS DE PAIVA;1;9;1;3
2019;BELO HORIZONTE;ROUBO;TENTADO;CIDADE NOVA;RUA;GONCALO COELHO;1;3;7;2
2019;BELO HORIZONTE;ROUBO;TENTADO;CIDADE NOVA;RUA;TABELIAO FERREIRA DE CARVALHO;1;8;5;1
2019;BELO HORIZONTE;ROUBO;TENTADO;CONCORDIA;RUA;ITAQUERA;1;1;7;2
2019;BELO HORIZONTE;ROUBO;TENTADO;CONCORDIA;RUA;JACUI;1;3;1;1
2019;BELO HORIZONTE;ROUBO;TENTADO;CONCORDIA;RUA;JUNDIAI;1;3;7;3
2019;BELO HORIZONTE;ROUBO;TENTADO;CONCORDIA;RUA;JUPARANA;1;6;7;1
2019;BELO HORIZONTE;ROUBO;TENTADO;EYMARD;RUA;CARLINDO COSTA FERREIRA;1;6;5;3
2019;BELO HORIZONTE;ROUBO;TENTADO;GOIANIA;RUA;ARACY DE ALMEIDA;1;8;2;1
2019;BELO HORIZONTE;ROUBO;TENTADO;GOIANIA;RUA;ILIDIA PAULINA CRUZ;1;2;2;3
2019;BELO HORIZONTE;ROUBO;TENTADO;GOIANIA;RUA;LUCIMARA MARQUES;1;8;7;2
2019;BELO HORIZONTE;ROUBO;TENTADO;IPE;RUA;FLAVIO FERREIRA GUIMARAES;1;5;6;3
2019;BELO HORIZONTE;ROUBO;TENTADO;IPIRANGA;AVENIDA;CRISTIANO MACHADO;2;8;7;2
2019;BELO HORIZONTE;ROUBO;TENTADO;IPIRANGA;RUA;JACUI;1;3;2;1
2019;BELO HORIZONTE;ROUBO;TENTADO;IPIRANGA;RUA;PATRIARCA;1;2;1;1
2019;BELO HORIZONTE;ROUBO;TENTADO;JARDIM VITORIA;RODOVIA;PONTE;1;8;2;2
2019;BELO HORIZONTE;ROUBO;TENTADO;JARDIM VITORIA;RUA;JANUARIO BORGES;1;7;1;1
2019;BELO HORIZONTE;ROUBO;TENTADO;JARDIM VITORIA;RUA;UM;1;5;1;3
2019;BELO HORIZONTE;ROUBO;TENTADO;LAGOINHA;AVENIDA;PRESIDENTE ANTONIO CARLOS;3;7;1;1
2019;BELO HORIZONTE;ROUBO;TENTADO;LAGOINHA;RUA;ALEM PARAIBA;1;8;2;2
2019;BELO HORIZONTE;ROUBO;TENTADO;LAGOINHA;RUA;DIAMANTINA;1;4;7;2
2019;BELO HORIZONTE;ROUBO;TENTADO;LAGOINHA;RUA;ITABIRA;1;3;3;3
2019;BELO HORIZONTE;ROUBO;TENTADO;LAGOINHA;RUA;ITAPECERICA;1;1;5;2
2019;BELO HORIZONTE;ROUBO;TENTADO;LAGOINHA;RUA;JEQUERI;1;8;1;3
2019;BELO HORIZONTE;ROUBO;TENTADO;MARIA GORETTI;RUA;APARECIDA;1;9;6;2
2019;BELO HORIZONTE;ROUBO;TENTADO;NOVA CACHOEIRINHA;AVENIDA;PRESIDENTE ANTONIO CARLOS;1;4;6;2
2019;BELO HORIZONTE;ROUBO;TENTADO;NOVA FLORESTA;RUA;MANGANES;1;9;1;3
2019;BELO HORIZONTE;ROUBO;TENTADO;NOVA FLORESTA;RUA;SALGUEIRO;1;5;3;2
2019;BELO HORIZONTE;ROUBO;TENTADO;OURO MINAS;RUA;NOSSA SENHORA DA BOA VIAGEM;1;7;6;1
2019;BELO HORIZONTE;ROUBO;TENTADO;PALMARES;AVENIDA;BERNARDO DE VASCONCELOS;1;7;3;1
2019;BELO HORIZONTE;ROUBO;TENTADO;PALMARES;RUA;CLAUDIO GOMES DE SOUZA;1;9;1;1
2019;BELO HORIZONTE;ROUBO;TENTADO;PALMARES;RUA;NELSON LEMOS DE CARVALHO;1;3;4;3
2019;BELO HORIZONTE;ROUBO;TENTADO;PALMARES;RUA;NESTOR SOARES DE MELO;1;2;4;2
2019;BELO HORIZONTE;ROUBO;TENTADO;PAULO VI;RUA;ALECRIM DA SERRA;1;5;5;1
2019;BELO HORIZONTE;ROUBO;TENTADO;PAULO VI;RUA;SANTO ANDRE;1;1;4;1
2019;BELO HORIZONTE;ROUBO;TENTADO;PIRAJA;RUA;ANTONIO DE FREITAS;1;5;2;2
2019;BELO HORIZONTE;ROUBO;TENTADO;POUSADA SANTO ANTONIO;RUA;ARNALDO LOURENCO;1;2;5;3
2019;BELO HORIZONTE;ROUBO;TENTADO;RENASCENCA;PRACA;URUPES;1;1;2;3
2019;BELO HORIZONTE;ROUBO;TENTADO;RIBEIRO DE ABREU;AVENIDA;SERRA DO NAVIO;1;3;6;3
2019;BELO HORIZONTE;ROUBO;TENTADO;RIBEIRO DE ABREU;RUA;DONA AMBROSINA;1;6;1;3
2019;BELO HORIZONTE;ROUBO;TENTADO;RIBEIRO DE ABREU;RUA;MONTE GILGAL;1;6;4;1
2019;BELO HORIZONTE;ROUBO;TENTADO;RIBEIRO DE ABREU;RUA;SERRA DO CAPARAO;1;8;4;2
2019;BELO HORIZONTE;ROUBO;TENTADO;RIBEIRO DE ABREU;RUA;VEREADOR CAMIL CARAN;1;9;2;2
2019;BELO HORIZONTE;ROUBO;TENTADO;SANTA CRUZ;RUA;JOSE JOAQUIM DA MATA;1;7;4;1
2019;BELO HORIZONTE;ROUBO;TENTADO;SAO GABRIEL;AVENIDA;RISOLETA NEVES;2;5;3;2
2019;BELO HORIZONTE;ROUBO;TENTADO;SAO GABRIEL;RODOVIA;ANEL RODOVIARIO;1;1;6;3
2019;BELO HORIZONTE;ROUBO;TENTADO;SAO GABRIEL;RUA;MOMBACA;1;9;4;2
2019;BELO HORIZONTE;ROUBO;TENTADO;SAO JOAO BATISTA;AVENIDA;DOUTOR ALVARO CAMARGOS;1;1;3;3
2019;BELO HORIZONTE;ROUBO;TENTADO;SAO JOAO BATISTA;RUA;ADILSON PAULO DE SOUZA;2;7;6;2
2019;BELO HORIZONTE;ROUBO;TENTADO;SAO MARCOS;RUA;ABEL LOBO CORDEIRO;1;2;7;1
2019;BELO HORIZONTE;ROUBO;TENTADO;SAO PAULO;AVENIDA;CACHOEIRINHA;1;3;2;3
2019;BELO HORIZONTE;ROUBO;TENTADO;SAO PAULO;RUA;MANOEL RUBIM;1;7;5;2
2019;BELO HORIZONTE;ROUBO;TENTADO;SAO PAULO;RUA;QUELUZITA;1;5;5;1
2019;BELO HORIZONTE;ROUBO;TENTADO;SILVEIRA;RUA;CARLOS TURNER;1;5;3;2
2019;BELO HORIZONTE;ROUBO;TENTADO;UNIAO;AVENIDA;CRISTIANO MACHADO;4;1;5;3
2019;BELO HORIZONTE;ROUBO;TENTADO;VILA MARIA;AVENIDA;SOCIAIS;1;1;5;3
